range,column,x_start,x_end,y_start,y_end
24,16,90.389364195778,93.89019691938412,0.4055153644375511,1.9359545230166273
25,1,94.39840262590224,97.89922535139782,23.35734458367651,24.887783652147647
25,2,94.39673741354609,97.89756014089993,21.827247722031565,23.357686790582438
25,3,94.39507220306136,97.89589492995086,20.297150858720595,21.827589927271468
25,4,94.39340699209822,97.89422972039979,18.76705399722253,20.29749306343593
25,5,94.39174178300696,97.89256450989555,17.23695713405844,18.767396202676455
25,6,94.39006657486922,97.89089929893967,15.706860181650894,17.23729934016702
25,7,94.38840136252306,97.88923408752355,14.176763318591716,15.707202477183381
25,8,94.38673607441012,97.88756887889026,12.646676469285069,14.177105614896366
25,9,94.38507086484272,97.88589367075434,11.11657960759396,12.647008662220243
25,10,94.38340565527895,97.88422845979665,9.586482745437037,11.116911800050731
25,11,94.38174044618451,97.88256324977172,8.056385882675814,9.586814937348258
25,12,94.38007523523453,97.88089803834741,6.526289019431989,8.056718075371785
25,13,94.37841002427956,97.87923282832158,4.9961921569225565,6.526621212874944
25,14,94.3767448128539,97.87756761737023,3.4660952950132287,4.9965243498283565
25,15,94.37507960422198,97.87590240827217,1.9359984326590687,3.466427487537144
25,16,94.37341439141012,97.8742371192242,0.40590156972998365,1.9363406388935482
26,1,98.38244282481185,101.88326555402212,23.357730699683525,24.888169768658248
26,2,98.380777614786,101.88160034120662,21.82763383718668,23.358072906199173
26,3,98.37911240243031,101.8799351316492,20.29753697540325,21.827976043236514
26,4,98.37744719241263,101.87826992115676,18.7674401118279,20.297879180932714
26,5,98.37578198377436,101.8766047092831,17.23734325021233,18.76778231693771
26,6,98.37411677189617,101.874939499245,15.707246386821627,17.237685455980994
26,7,98.37245156093257,101.87327429014965,14.177149525319363,15.707588593421205
26,8,98.37077635465899,101.87160907826011,12.647052572261355,14.177491731440536
26,9,98.36911106561784,101.86994386731376,11.116965722744881,12.64739486779804
26,10,98.36744585512176,101.86827865867686,9.58686886091109,11.117298005913892
26,11,98.36578064462977,101.8666034500725,8.056771998607289,9.587201053766533
26,12,98.36411543414187,101.86493823911935,6.526675135703384,8.057104190988522
26,13,98.362450221325,101.863273028626,4.996578273512888,6.527007328756062
26,14,98.36078501362448,101.86160781813673,3.466481410764254,4.996910466116537
26,15,98.35911980313067,101.85994260765109,1.9363845487332267,3.4668136029440535
26,16,98.35745459217524,101.85827739808097,0.4062876861566505,1.936716741588668
27,1,102.36648302465147,105.86731574920033,23.358116815560447,24.888555972473497
27,2,102.36481781462291,105.8656405429086,21.828019953399327,23.358459021690013
27,3,102.36315260273882,105.86397533148929,20.29792309074721,21.828362159113436
27,4,102.36148739364846,105.86231012007316,18.76782622751598,20.298265295999705
27,5,102.35982218315738,105.86064491004733,17.23772936508208,18.76816843356581
27,6,102.3581569721965,105.85897970001558,15.707632503244097,17.238071571736217
27,7,102.3564917621693,105.85731448998793,14.177535640877347,15.707974709503755
27,8,102.3548265516814,105.85564927949956,12.647438778036388,14.177877846662797
27,9,102.353161340258,105.85398406761138,11.117341915929824,12.64778098454784
27,10,102.35149613023353,105.85231885712166,9.587245053227353,11.117684121912513
27,11,102.34982084447032,105.85065364756561,8.057158114421263,9.58758725881137
27,12,102.34815563444447,105.8489884370845,6.527061251857275,8.057490395097533
27,13,102.34649042302834,105.84732322704323,4.996964388873636,6.527393534480737
27,14,102.3448252125368,105.84564801844796,3.466867526435545,4.997296581128973
27,15,102.34316000390805,105.84398280748573,1.9367706636113733,3.46719971949242
27,16,102.34149479109075,105.8423175979315,0.4066738013537334,1.9371028561226988
28,1,106.35053322074566,109.85135595042209,23.358503021196995,24.888942089907335
28,2,106.34885801354022,109.84969073761067,21.828406068394976,23.35884522697825
28,3,106.34719280351302,109.84802552897739,20.298309206032425,21.828748364762575
28,4,106.34552759301513,109.8463503203853,18.768212344467212,20.2986514109408
28,5,106.34386238160172,109.84468510989196,17.238115481080705,18.76855454883843
28,6,106.3421971734364,109.84301989985703,15.708018618395018,17.238457687411703
28,7,106.34053196294124,109.84135468983618,14.177921756494083,15.708360824306364
28,8,106.33886675198582,109.83968947888938,12.647824893984652,14.178263960655476
28,9,106.33720154056924,109.83802426931335,11.11772803094226,12.64816710011002
28,10,106.3355363300777,109.83635905835612,9.587631168571313,11.118070237806219
28,11,106.33387112050939,109.83469384833255,8.05753430694735,9.587973374969458
28,12,106.33220583146552,109.83302863644391,6.527447457833743,8.057876512921645
28,13,106.33054062144103,109.83136342595465,4.9973505951312704,6.527779650214976
28,14,106.32886541237825,109.82969821639858,3.4672536421110327,4.997682787113833
28,15,106.32720020235287,109.82803300730187,1.937156779547046,3.4675859246211873
28,16,106.32553499233111,109.82635779684382,0.407059916508851,1.9374889717268453
29,1,110.33457342198147,113.83539622741606,23.358889136889267,24.88931819305568
29,2,110.3329082114913,113.8337310174002,21.828792274249743,23.359221329278895
29,3,110.33124300192617,113.8320657283536,20.29869541229006,21.829134480433865
29,4,110.32956779332274,113.83040051879209,18.768598459945462,20.299037618004167
29,5,110.32790258283573,113.82873530830464,17.238501596974412,18.768940755096065
29,6,110.32623737280854,113.82707009781174,15.708404734674806,17.238843892859407
29,7,110.3245721632493,113.82539488967537,14.178307871909386,15.708746940254626
29,8,110.32290695181729,113.82372967963681,12.64821101094008,14.178650079365056
29,9,110.32124174180143,113.82206446962141,11.118114147100348,12.648553215521128
29,10,110.31957653177196,113.82039925820574,9.588017285069322,11.118456352407394
29,11,110.31791131988605,113.81873404771466,8.057920422618642,9.588359489969305
29,12,110.3162461098643,113.81706883675334,6.527823559647591,8.058262628198461
29,13,110.31458089937185,113.81540362672568,4.997726697343789,6.528165765898857
29,14,110.3129156107982,113.81373841716645,3.4676398474999854,4.998068903137633
29,15,110.31125039984052,113.81207320760267,1.9375429852591317,3.467972041043658
29,16,110.30957519123844,113.81040799525378,0.4074460327131016,1.937875178391544
30,1,114.31861362275296,117.8194364272634,23.359275252506006,24.889704307992577
30,2,114.31694841271577,117.81777121677095,21.829178391415,23.35960744575592
30,3,114.31528320223649,117.81610600766697,20.29908152749973,21.829510584207494
30,4,114.31361799220747,117.8144407195604,18.76898466533861,20.299423734027968
30,5,114.31195278171775,117.81277550767585,17.238887802766232,18.769326871443
30,6,114.31028756983774,117.81111029719929,15.708790939514014,17.23923000712486
30,7,114.30861236215435,117.80944508669867,14.178693988449359,15.709133145966712
30,8,114.30694715306218,117.80777987713127,12.648597125486702,14.17903628420846
30,9,114.30528194117491,117.80610466853555,11.11850026317031,12.648939330919644
30,10,114.303616730687,117.80443945757241,9.588403400337745,11.118842469358627
30,11,114.3019515201932,117.80277424800865,8.058306538235378,9.588745607264652
30,12,114.30028631016872,117.80110903706274,6.528209675532905,8.058648743479475
30,13,114.29862109968307,117.79944382656758,4.998112812356225,6.528551881578541
30,14,114.29695588779762,117.79777861700607,3.4680159499055443,4.998455019081699
30,15,114.29529060014494,117.79611340698386,1.9379291011402493,3.4683581561106482
30,16,114.2936253891886,117.79444819602618,0.407832238769303,1.9382612938697945
31,1,118.30265382305149,121.80347662756736,23.359661369197052,24.89009042401218
31,2,118.30098861070579,121.80181141707175,21.82956450607073,23.359993562111246
31,3,118.29932340253865,121.80014620751886,20.299467643720767,21.82989669854009
31,4,118.29765819112161,121.79848099655709,18.769370780737127,20.299799836836392
31,5,118.29599298248833,121.79681578652898,17.239273918517256,18.769702974603934
31,6,118.29432776966648,121.79515049841878,15.709177056868114,17.23961612496156
31,7,118.29266256011134,121.7934852874688,14.179080193632682,15.709519261717737
31,8,118.2909973500864,121.7918200774434,12.648983330934406,14.17942239915375
31,9,118.28932214101454,121.79015486648345,11.118886379118573,12.64932553724862
31,10,118.287656930523,121.78848965738582,9.588789516751822,11.119228674890262
31,11,118.28599172096558,121.78682444736361,8.058692653717824,9.589131811919213
31,12,118.28432650954402,121.78514923875836,6.52859579140563,8.05903485977605
31,13,118.28266129998478,121.78348402780476,4.99849892864021,6.528937997065184
31,14,118.28099608949188,121.78181881684571,3.4684020664748934,4.998841134962817
31,15,118.27933088039607,121.78015360775036,1.9383052038479585,3.468744272403026
31,16,118.27766558995647,121.77848839680856,0.40821835486024727,1.9386474080806924
32,1,122.28669402289475,125.78752682598414,23.360047484603964,24.890476629799803
32,2,122.28502881333506,125.78585161738252,21.829950621905688,23.360379677253775
32,3,122.28336360144688,125.78418640736213,20.299853759857875,21.830282814014144
32,4,122.2816983914215,125.78252119547713,18.769756897226742,20.300185951500517
32,5,122.28003318186545,125.78085598777025,17.2396600341256,18.77008908962476
32,6,122.27836797182916,125.7791907754191,15.709563172900307,17.239992227304175
32,7,122.27670276087737,125.77752548638067,14.17946630992506,15.70990537738903
32,8,122.27503755085834,125.77586027588777,12.649369446551143,14.179808515152372
32,9,122.27337233989566,125.7741950653985,11.119272584981733,12.649711652512847
32,10,122.2717071284818,125.7725298562986,9.589175721662372,11.119614790423068
32,11,122.2700419189212,125.77086464534364,8.05907885903124,9.589517927913636
32,12,122.26836671077892,125.76919943670718,6.528981907232192,8.059421065962344
32,13,122.26670150075218,125.76753422576037,4.998885044798298,6.529324202382796
32,14,122.26503629026517,125.76586901480768,3.4687881818230513,4.999227339474694
32,15,122.26337107977272,125.76419380759725,1.9386913195192497,3.4691303874070685
32,16,122.26170586835524,125.76252859616933,0.4085944566698987,1.9390335258334632
33,1,126.27074422224565,129.7715670262895,23.360433689862823,24.89086274554663
33,2,126.26906901224693,129.7699018153318,21.830336737576978,23.360765883309973
33,3,126.26740380175949,129.76823660437955,20.300239874668875,21.830669020397675
33,4,126.26573859219616,129.76657139481622,18.77014301244061,20.300572158240755
33,5,126.26407338170735,129.7648961876085,17.240046149733942,18.770475205703114
33,6,126.2624081702835,129.76323097712333,15.70994928762318,17.240378342526437
33,7,126.26074296072291,129.76156576570312,14.179852425130536,15.710281479945662
33,8,126.25907775022728,129.75990047665653,12.6497555632296,14.180194631171975
33,9,126.2574125392714,129.75823526569974,11.11965870079151,12.650097768801029
33,10,126.25574733017832,129.75657005707146,9.589561837828853,11.120000905909713
33,11,126.25408211922108,129.75490484564853,8.059464975587998,9.589904043731806
33,12,126.25241690873273,129.75323963515925,6.529368112814185,8.059807181025137
33,13,126.25075169777323,129.75157442466545,4.999271250778962,6.52971031892277
33,14,126.24907649103076,129.7499092137191,3.469174298245522,4.999613455208933
33,15,126.2474112791503,129.74824400322393,1.939077435060448,3.4695165933079983
33,16,126.24574606865922,129.7465787941263,0.4089805726895019,1.9394197309496415
34,1,130.25478449877255,133.75560722613048,23.360809793208404,24.891248861293462
34,2,130.25311921159602,133.75394201657397,21.830722943037273,23.36115199819232
34,3,130.25145400016672,133.7522768051542,20.300626081732243,21.831055135611546
34,4,130.24978879014498,133.75061159465812,18.7705292186311,20.300958273849094
34,5,130.24811358154108,133.74894638509525,17.240432266420793,18.77086141155369
34,6,130.24644837152704,133.74728117367778,15.710335402375431,17.240764548704337
34,7,130.24478316102505,133.74561596411354,14.180238541284428,15.710667686547414
34,8,130.2431179505358,133.74394075551191,12.650141678577759,14.180570734001384
34,9,130.24145273956765,133.7422755440967,11.12004481774694,12.65047387081631
34,10,130.23978753048092,133.74061025691472,9.589947953978548,11.120387021316622
34,11,130.2381223176709,133.73894504641865,8.05985109084803,9.590290159482832
34,12,130.23645710903853,133.73727983546232,6.52975422849387,8.06019329710769
34,13,130.23479189715715,133.73561462636877,4.999657365514427,6.530096434283517
34,14,130.23312668759428,133.73394941355147,3.469560503286162,4.999999572097218
34,15,130.23146147757026,133.7322842053866,1.939463640449401,3.4699027093443875
34,16,130.2297962675408,133.73061899349753,0.40936677848551833,1.9398058473637187
35,1,134.238824700012,137.73964742504234,23.361195908493613,24.891634976960557
35,2,134.23715949045413,137.7379822173518,21.831099045593906,23.36153811300332
35,3,134.23549420048022,137.73631700498976,20.30101219640896,21.831441252096962
35,4,134.23382898998233,137.7346517944905,18.770915334847942,20.30134439066604
35,5,134.23216377949714,137.7329865844701,17.24081847167126,18.77124752743061
35,6,134.23049856900607,137.73132137397948,15.710721609166026,17.241150664992517
35,7,134.22883335851043,137.72965616256243,14.180624747332235,15.711053802008877
35,8,134.2271581508452,137.72799095346483,12.650527793854575,14.180956939717666
35,9,134.22549294034823,137.72632574297646,11.120430932226416,12.650860076876707
35,10,134.2238277298644,137.72465053483555,9.590334068781157,11.120763124876227
35,11,134.22216252029563,137.7229852453305,8.060237207291483,9.590676275154122
35,12,134.22049730982,137.72132003715976,6.530140342839057,8.060579413207027
35,13,134.2188320974611,137.7196548248095,5.000043481458492,6.530482550685004
35,14,134.21716688743027,137.7179896138586,3.4699466195659503,5.000385687638417
35,15,134.2155016778688,137.71632440383186,1.9398497571362527,3.4702888252758637
35,16,134.21383646691652,137.7146591933435,0.4097528942239539,1.9401919624349058
36,1,138.22286489938458,141.72368762674387,23.361582024639112,24.892021092589882
36,2,138.22119968842915,141.72202241578754,21.831485162196827,23.361924230147594
36,3,138.21953447980087,141.72035720761542,20.301388299238365,21.831827368334785
36,4,138.21786918982878,141.71869199573766,18.77130144991913,20.30173050487694
36,5,138.21620397887608,141.71702678524932,17.241204587073973,18.77163364210732
36,6,138.2145387702419,141.71536157475504,15.711107724854104,17.241536780004953
36,7,138.21287355789391,141.7136963628714,14.181010862130648,15.71143991735284
36,8,138.2112083483283,141.71203115423586,12.650914000175158,14.181343055405742
36,9,138.20954313783815,141.71036594281517,11.12081713760278,12.651246192892115
36,10,138.2078679292388,141.7087007313986,9.590720184721027,11.121149329908475
36,11,138.20620271875634,141.70703552230052,8.060623321208624,9.59105246762146
36,12,138.20453750918847,141.70537023232254,6.530526459517516,8.060965619036615
36,13,138.20287229916988,141.70369502697943,5.000429596143598,6.530868665844319
36,14,138.20120708681193,141.7020298155606,3.4703327346371373,5.000771803133453
36,15,138.19954187864207,141.70036460460062,1.9402358725557518,3.470674941232519
36,16,138.19787666767758,141.6986993936452,0.4101390111877768,1.9405780787230869
37,1,142.20690509923102,145.7077378237699,23.3619681397103,24.892407297894902
37,2,142.20523988828197,145.70607261420523,21.831871276395134,23.362310435805124
37,3,142.20357467871273,145.70439740560315,20.30177441490546,21.83221348332624
37,4,142.20190946728843,145.70273219465182,18.77167755293738,20.30211662027965
37,5,142.20024425679736,145.70106698416072,17.241580690432148,18.772019757845758
37,6,142.19857896822464,145.69940177412852,15.711493840449856,17.241922896083306
37,7,142.1969137581974,145.69773656410086,14.181396978150252,15.711826033850848
37,8,142.19524854770907,145.6960713550069,12.651300115309294,14.181729171022479
37,9,142.19358333814574,145.69440614172387,11.121203253148174,12.651632308962077
37,10,142.19191812812082,145.69274093216418,9.591106390512847,11.121535446330945
37,11,142.19025291624126,145.6910757221429,8.061009527260628,9.591438583225605
37,12,142.18858770759073,145.68941051165226,6.530912667193578,8.061341720728763
37,13,142.18691249993094,145.68774530115527,5.000815713107421,6.5312448589621175
37,14,142.18524728804456,145.68608001304233,3.4707188507280815,5.0011580096554695
37,15,142.18358207755713,145.68440480490597,1.9406219878199793,3.471061056979347
37,16,142.18191686752812,145.68273959395688,0.4105251256546631,1.9409641936641815
38,1,146.19095529718211,149.69177802453413,23.362354345632212,24.892793414451663
38,2,146.1892900852912,149.6901128135814,21.832257483857173,23.362696551547756
38,3,146.18761487901943,149.68844760262374,20.302160530522197,21.832599689374046
38,4,146.18594966853107,149.68678239399406,18.772063667748384,20.30250282661702
38,5,146.18428445803727,149.68511718257068,17.24196680565021,18.77240596450626
38,6,146.18261924615317,149.68344197396772,15.711869942998097,17.242309012094516
38,7,146.18095395850185,149.68177676348162,14.181783094031369,15.712212148984982
38,8,146.179288748476,149.68011155344533,12.651686231534526,14.18211528783103
38,9,146.17762353705942,149.6784463443618,11.121589368618032,12.652018423659772
38,10,146.17595832656698,149.67678113200972,9.591492506247086,11.121921561406328
38,11,146.1742931179287,149.67511592291572,8.061395644702856,9.591824698645105
38,12,146.17262790465568,149.67345071242192,6.531298781299562,8.061727836546932
38,13,146.17096269695517,149.67178550239655,5.001201918618073,6.53163097397875
38,14,146.16929748600472,149.670120290507,3.4711050554371963,5.001534112065225
38,15,146.1676222783218,149.66845500192971,1.9410081043137906,3.4714472626200923
38,16,146.16595706783525,149.6667897923723,0.4109112412713992,1.9413503996532382
39,1,150.17499549795042,153.67581822530832,23.362740461656013,24.893179529736873
39,2,150.17333028606632,153.6741530143529,21.832643599071044,23.36308266716449
39,3,150.1716650741854,153.67248780246246,20.30254673594892,21.832985805385256
39,4,150.1699998646334,153.6708225929005,18.77244987231062,20.30288894295556
39,5,150.16833465552173,153.66915738287784,17.242353011765164,18.772792080051655
39,6,150.1666594483204,153.6674921719197,15.712256058497331,17.242695217877944
39,7,150.1649942368929,153.66582696096563,14.182159196856581,15.712598355171275
39,8,150.16332902733822,153.6641517523681,12.652062333554005,14.18250140208809
39,9,150.1616637378232,153.66248654420187,11.12197548517479,12.652404539536693
39,10,150.1599985278028,153.66082133277666,9.591878621935162,11.122307677627365
39,11,150.15833331684692,153.65915612460952,8.061781759564216,9.592210815210256
39,12,150.1566681063504,153.65749091226292,6.531684897730426,8.062113952289565
39,13,150.15500289585796,153.65582570083092,5.001588035497965,6.532017091257313
39,14,150.15333768583437,153.6541604912812,3.4714911726612043,5.0019202273504355
39,15,150.15167247441144,153.65249528032214,1.9413943104832985,3.471823365243871
39,16,150.15000726438652,153.65082999267628,0.4112974478479706,1.941736515605697
40,1,154.15903569779005,157.6598584237495,23.36312657759588,24.893565646071217
40,2,154.1573704859023,157.65819321419525,21.833029715350833,23.363468782772834
40,3,154.15570527587874,157.656528003706,20.30293285258541,21.833371920070363
40,4,154.154040065394,157.65486279228125,18.772835989341587,20.30327505809389
40,5,154.15237485443905,157.65319758318543,17.242739126697867,18.773178195601247
40,6,154.1507096453378,157.65153237222458,15.712642264876665,17.243081333696114
40,7,154.14904443391669,157.6498671622069,14.182545402430181,15.712984470187909
40,8,154.14736922531688,157.64820195077988,12.652448449682717,14.182887608480014
40,9,154.1457040162188,157.64653674122565,11.122351587395702,12.652790745181633
40,10,154.14403872765334,157.64487152886812,9.592264736473389,11.122693883599636
40,11,154.14237351667612,157.64319632212977,8.062167876716883,9.592596930533237
40,12,154.14070830712507,157.64153111210436,6.532071012948491,8.06250006796925
40,13,154.13904309523596,157.63986590207307,5.001974150967823,6.532403206139655
40,14,154.1373778856831,157.63820069018763,3.4718772873966683,5.002306343688975
40,15,154.13571267473176,157.6365354806293,1.9417804244172252,3.4722094807892656
40,16,154.13404746469456,157.63487027060165,0.4116835633262212,1.9421126185568052
41,1,158.1430758971658,161.64389862498942,23.363512693338514,24.89395176129348
41,2,158.14141068621447,161.64223341495813,21.833415830296122,23.363854899463885
41,3,158.13974547665205,161.64056820447522,20.303318968000713,21.83375803595568
41,4,158.13808026662892,161.63890299304865,18.77322210509681,20.303661174247782
41,5,158.13641505474166,161.63723778349396,17.24312524284756,18.773564310945208
41,6,158.13474984518243,161.63557257300423,15.713028380149286,17.243467448305683
41,7,158.13308463236422,161.63390736157993,14.182931518097275,15.713370586333408
41,8,158.13141942280362,161.63224215062405,12.652834655537486,14.183273723823975
41,9,158.12975421277233,161.63057694059322,11.122737793707893,12.653176861998578
41,10,158.12808900414993,161.62891172871593,9.592640930077986,11.123079998473585
41,11,158.12641371698962,161.62724652100724,8.062553991456545,9.592983136866408
41,12,158.12474850603192,161.62558130912905,6.532457129287032,8.06288627340856
41,13,158.12308329554313,161.62391609863025,5.002360266517415,6.532789411977637
41,14,158.1214180850493,161.62224089235713,3.472263404415046,5.0026924588524855
41,15,158.1197528745596,161.62057568048118,1.9421665418426666,3.472595595193204
41,16,158.11808766593265,161.61891047183565,0.41206967868277233,1.942498734517657
42,1,162.12711609793638,165.62794889964002,23.36389880908954,24.89432795313553
42,2,162.12545088743713,165.62628361244077,21.833801947662813,23.36424110585161
42,3,162.1237856765062,165.62461840102512,20.30370508206893,21.834144242733682
42,4,162.1221204664704,165.62294319336033,18.77360822077649,20.304047289260218
42,5,162.1204552555009,165.6212779837934,17.243511360079964,18.773950427501966
42,6,162.11879004455318,165.61961277376616,15.713414496563363,17.24385356513522
42,7,162.1171248359249,165.61794756281347,14.183317633672047,15.713756702290063
42,8,162.11545962450242,165.61628235231922,12.653220771426996,14.183659840254839
42,9,162.1137944140127,165.61461714136516,11.12312390879167,12.65356297754817
42,10,162.1121292025893,165.61295193041428,9.593027046680907,11.123466114434438
42,11,162.110463992563,165.61128671992364,8.062930184247014,9.593369251929202
42,12,162.1087987816121,165.6096215098919,6.532833321137478,8.06327239017095
42,13,162.10713349349965,165.60795630032948,5.002746471696541,6.533175527875541
42,14,162.1054582862847,165.6062910879729,3.472649520170268,5.0030786661592535
42,15,162.1037930753365,165.60462587749814,1.9425526567208131,3.472981801639683
42,16,162.10212786576776,165.60295067074617,0.41245579523113857,1.9428848502518958
43,1,166.11116629450532,169.6119890999431,23.364285013454538,24.894714069222278
43,2,166.10950108539774,169.61032389038022,21.834188152376125,23.364617206994016
43,3,166.1078358753746,169.60865860133134,20.30409128953936,21.834530358417563
43,4,166.10616066676846,169.60699338991702,18.77399433753049,20.304433495165345
43,5,166.1044954558144,169.60532818035645,17.243897474819622,18.774336632534215
43,6,166.10283024579354,169.6036629717209,15.71380061164714,17.244239770587118
43,7,166.1011650357677,169.601987763117,14.183703749146101,15.714142818305469
43,8,166.09949982480683,169.60032255076084,12.65360688731231,14.184045956593378
43,9,166.0978346143053,169.59865734260234,11.123510026221307,12.653949093101957
43,10,166.09616940336215,169.59699213072824,9.59341316216755,11.12385222911115
43,11,166.09450419286878,169.59532691929576,8.06331629999804,9.59375536820899
43,12,166.09283898423868,169.59366171112998,6.533219437308156,8.063658505590448
43,13,166.0911737728239,169.59199650064434,5.003122574055938,6.533561642413768
43,14,166.08950848470326,169.59033129015282,3.473035725756458,5.003464779975678
43,15,166.0878432732867,169.58866607826238,1.94293886270987,3.4733679181964425
43,16,166.08616806514758,169.58700086916429,0.41284191043661456,1.9432710559136233
44,1,170.09520649573298,173.59602929931657,23.36467113015398,24.895100185296435
44,2,170.093541283843,173.5943640892771,21.834574268240456,23.365003324541156
44,3,170.09187607521153,173.59269887879418,20.304477405752007,21.83490646102875
44,4,170.09021086379403,173.59103366877198,18.774380542902655,20.3048095980577
44,5,170.08854565469687,173.58936838205207,17.2442836805443,18.774722748897933
44,6,170.08688044373417,173.58770317063366,15.714186818916138,17.244625886191265
44,7,170.08520523560188,173.58603795920982,14.184089865765808,15.714529024080504
44,8,170.08354002418258,173.58437275057926,12.653993003117892,14.184432161457764
44,9,170.08187481416175,173.5826975424456,11.123896140016749,12.654335208508867
44,10,170.0802096041359,173.58103233055925,9.593799277515709,11.124238346129529
44,11,170.07854439364888,173.5793671210018,8.063702414473317,9.59414148322982
44,12,170.07687918268257,173.57770191004414,6.533605553378117,8.064044620926017
44,13,170.07521397405384,173.57603670002055,5.003508690553946,6.5339477581564
44,14,170.0735487621661,173.57437148999108,3.4734118283718436,5.003850896125373
44,15,170.07188347358158,173.57270627903657,1.94332497987093,3.4737540334816526
44,16,170.0702182630964,173.571041069471,0.4132281166942495,1.9436571715261628
45,1,174.07924669604105,177.5800695019454,23.36505724563223,24.895486301198538
45,2,174.07758148461312,177.57840429099133,21.83496038406282,23.365389438491867
45,3,174.0759162773819,177.57673907956658,20.30486352084837,21.83529257658254
45,4,174.07425106456733,177.5750738695412,18.77476665825501,20.305195714014356
45,5,174.07258585407263,177.57340865905465,17.24466979628693,18.775098850904822
45,6,174.07092064358108,177.5717433700126,15.71457293392018,17.245012001522635
45,7,174.0692554316997,177.57007815997994,14.184476070932345,15.714915139898672
45,8,174.06759022307506,177.56841294996136,12.654379207503872,14.18481827645761
45,9,174.06591501446525,177.5667477394721,11.124282256032155,12.654721413750941
45,10,174.06424980444487,177.56508252758346,9.594185392796723,11.124624551703128
45,11,174.06258459394607,177.56341731802286,8.0640885313658,9.594527689143339
45,12,174.06091938299608,177.56174211080926,6.533991668184923,8.064430737415632
45,13,174.05925417389938,177.56007689799378,5.003894805692277,6.534333875023703
45,14,174.05758896247326,177.55841168890024,3.4737979439172384,5.004237012128191
45,15,174.0559237524456,177.55674647933736,1.9437010816176334,3.474140149899926
45,16,174.05425854148336,177.55508126977767,0.4136042199852768,1.944043287134506
46,1,178.06328689680436,181.56411969989784,23.36544336226033,24.895872506919016
46,2,178.06162168677807,181.56244449083732,21.835346499826436,23.365775553563054
46,3,178.05995647675493,181.5607792803399,20.305249636989675,21.8356786919307
46,4,178.05829126533246,181.559114069837,18.775152774744626,20.305581830969786
46,5,178.05662605437885,181.55744885982205,17.245055911966617,18.775484967058713
46,6,178.05496084481373,181.55578364887208,15.714959050011126,17.245388103877836
46,7,178.05329563246482,181.5541183602862,14.18486218735901,15.715301255582553
46,8,178.05163042337267,181.55245314979965,12.65476532432921,14.185204392540161
46,9,178.04996521241634,181.5507879388424,11.124668461954068,12.655107530232163
46,10,178.04830000100839,181.54912272789016,9.59457159782897,11.125010667319865
46,11,178.04663479143642,181.54745751925552,8.064474736742163,9.594913805234283
46,12,178.04495958330006,181.54579230690754,6.534377784066041,8.064816942443683
46,13,178.04329437327104,181.54412709686898,5.004280921972065,6.534720081625454
46,14,178.0416291632461,181.54245189013423,3.474184059403882,5.004623128021898
46,15,178.03996395321528,181.54078668057727,1.944087197507144,3.4745262650550437
46,16,178.03829874226892,181.53912146962048,0.41399033386045203,1.944429402679901
47,1,182.04733709429655,185.5481598988088,23.365829567368117,24.8962586227204
47,2,182.04566188615473,185.5464946892432,21.835732615497726,23.366161760760715
47,3,182.04399667473405,185.54482947736727,20.305635752988294,21.83606489710143
47,4,182.04233146564232,185.54316426687075,18.775538889958494,20.30596803527184
47,5,182.04066625467647,185.54148905919553,17.245442028791953,18.775871083204212
47,6,182.03900104326806,185.53982385010198,15.715345164738197,17.245774220375843
47,7,182.03733583370473,185.53815863821336,14.185248302509933,15.715677358265083
47,8,182.0356706222859,185.5364934281889,12.65515143979487,14.185580495629756
47,9,182.03400541179164,185.53482814007276,11.125054577759647,12.655493646591685
47,10,182.03234020269537,185.53316292958215,9.594957715267002,11.125396784153596
47,11,182.03067499127968,185.53149771863036,8.064860852153268,9.595299921111204
47,12,182.0290097817173,185.52983250953272,6.534763989790716,8.065203058819991
47,13,182.02734457075596,185.5281672981148,5.0046671280912145,6.5351061959706405
47,14,182.02566936308938,185.52650208808623,3.4745701748107916,5.005009333809521
47,15,182.0240041525915,185.52483687620304,1.9444733132455796,3.4749124710902626
47,16,182.02233894210676,185.5231716661731,0.4143764500059512,1.9448156090592355
48,1,186.03137737176257,189.53220009772065,23.36620566964778,24.89664473839169
48,2,186.02971208457421,189.530534889091,21.836118820953825,23.366547875634662
48,3,186.02804687268605,189.52886967766761,20.30602195877592,21.836451013523902
48,4,186.02638166312636,189.52720446624787,18.77592509614479,20.306354150947325
48,5,186.02470645452837,189.52553925761185,17.245828143124548,18.776257289063178
48,6,186.0230412426429,189.5238740471203,15.715731280606725,17.246160426625085
48,7,186.02137603447125,189.52219883945054,14.18563441880231,15.716063473751726
48,8,186.01971082258441,189.52053362756328,12.65553755648592,14.185966611573821
48,9,186.0180456130261,189.51886841708398,11.125440693653355,12.655869747591407
48,10,186.0163804034623,189.51720312849582,9.595343831492235,11.125782899556308
48,11,186.01471519204347,189.51553791847996,8.065246968777172,9.595686035779524
48,12,186.01304998201354,189.51387270937917,6.535150106746146,8.065589173891178
48,13,186.0113847706033,189.51220749887855,5.0050532430281125,6.5354923125945446
48,14,186.00971956057157,189.51054228699763,3.474956381198519,5.00539544954376
48,15,186.00805434914136,189.50887707603994,1.9448595200277812,3.4752985873029063
48,16,186.00638913865347,189.5072118664816,0.4147626571238753,1.945201724474538
49,1,190.0154175711347,193.51624029942218,23.366591785856226,24.897030853949676
